user_id1,teamchat_session_id1,date1,user_id2,teamchat_session_id2,date2,chat_item3,user_id3,date3,chatid14,chatid24,date4
656,6783,1465441862,135,12209,1465693925,21133,792,1464837048,21095,19219,1464837010
88,6821,1465441877,1503,6792,1465695601,21137,252,1464837052,21096,15606,1464837011
1494,6859,1465443601,1136,6859,1465695624,21153,743,1464838799,21099,19972,1464837014
71,6863,1465443602,915,7104,1465695629,21159,743,1464838805,21100,12726,1464837015
1526,22551,1465443613,1626,6778,1465695648,21166,388,1464838812,21103,17823,1464837018
683,6889,1465443625,1204,6776,1465697405,21173,425,1464838819,21112,20955,1464837027
260,7270,1465445402,2081,27253,1465697431,21181,20,1464838827,21116,18656,1464837031
603,17406,1465445409,1983,6794,1465697441,21185,1768,1464838831,21118,19957,1464837033
128,6810,1465445437,1599,6782,1465697442,21189,683,1464838835,21122,13082,1464837037
1169,6818,1465447207,2028,6888,1465699200,21205,419,1464840604,21123,16063,1464837038
648,6781,1465447215,196,6789,1465699247,21208,1120,1464840607,21128,7059,1464837043
656,6783,1465447221,1036,22935,1465699274,21209,1169,1464840608,21132,20241,1464837047
1400,7028,1465447227,1118,6850,1465699298,21222,764,1464840621,21155,11733,1464838801
1035,6790,1465447241,1625,24967,1465699323,21223,2011,1464840622,21161,16354,1464838807
1047,6946,1465447247,1935,6799,1465699324,21224,838,1464840623,21179,10145,1464838825
994,15383,1465447263,402,15383,1465701015,21229,2066,1464840628,21180,9964,1464838826
1125,6792,1465449026,448,21586,1465702807,21232,336,1464840631,21182,12434,1464838828
1398,6780,1465449051,1047,6946,1465702809,21253,1665,1464842403,21189,16395,1464838835
534,30251,1465449053,1709,6866,1465702836,21254,388,1464842404,21200,18122,1464840599
1354,6789,1465449057,2022,6783,1465702847,21260,412,1464842410,21202,11261,1464840601
189,6920,1465449064,361,6886,1465702875,21271,1428,1464842421,21209,7875,1464840608
1545,6984,1465450832,917,6863,1465702900,21276,1498,1464842426,21215,11079,1464840614
1478,18939,1465450840,489,7022,1465702909,21288,230,1464842438,21217,13992,1464840616
577,7270,1465452602,1497,6956,1465702913,21295,982,1464842445,21224,13887,1464840623
1525,7028,1465452606,642,6920,1465706405,21305,483,1464844199,21225,14393,1464840624
445,22935,1465452608,1272,6777,1465706406,21309,1276,1464844203,21239,17195,1464840638
900,40690,1465454400,544,6800,1465706417,21313,1302,1464844207,21249,9117,1464842399
1497,6956,1465454407,1602,17406,1465706418,21317,1506,1464844211,21251,15065,1464842401
1472,19390,1465454410,1069,6857,1465708235,21320,602,1464844214,21253,16351,1464842403
80,6791,1465454432,2030,6821,1465708254,21331,828,1464846001,21254,15340,1464842404
37,7104,1465454448,1469,6799,1465713627,21334,280,1464846004,21270,16798,1464842420
155,7008,1465454450,1755,6799,1465713630,21335,1305,1464846005,21272,8572,1464842422
1029,7024,1465454453,1819,6838,1465713631,21338,131,1464846008,21273,14754,1464842423
544,6800,1465454466,464,6888,1465713676,21348,1868,1464846018,21274,17535,1464842424
1010,6820,1465456205,914,6789,1465715407,21352,1126,1464846022,21276,9229,1464842426
388,6795,1465456213,1903,27257,1465715412,21357,708,1464846027,21279,11617,1464842429
1920,6956,1465458002,2034,6781,1465715423,21360,250,1464846030,21282,17913,1464842432
1092,8903,1465458012,1882,6925,1465717221,21361,1506,1464846031,21283,11290,1464842433
148,6974,1465458016,1012,6875,1465717248,21365,1989,1464846035,21284,18833,1464842434
778,6780,1465458018,532,6859,1465717256,21382,834,1464846052,21294,16737,1464842444
814,14146,1465458032,1219,6854,1465717258,21383,560,1464846053,21309,17032,1464844203
1740,7038,1465459832,170,9529,1465717266,21384,1671,1464846054,21318,17878,1464844212
1671,6858,1465459835,1488,6951,1465717271,21386,1873,1464846056,21320,13834,1464844214
762,7505,1465459843,759,6857,1465717301,21389,1136,1464846059,21335,15428,1464846005
1515,6776,1465461632,391,6809,1465717314,21391,661,1464846061,21336,9153,1464846006
1638,7347,1465461642,1919,6888,1465717319,21412,319,1464847807,21337,15245,1464846007
102,18939,1465461645,1253,7058,1465719042,21415,1285,1464847810,21339,9580,1464846009
2014,8474,1465461655,319,6857,1465720799,21421,20,1464847816,21351,9375,1464846021
286,6886,1465461669,909,6780,1465720819,21436,1244,1464849601,21355,20060,1464846025
1189,7280,1465461670,1010,6820,1465720831,21450,1335,1464851401,21363,8610,1464846033
1548,6776,1465461671,9,6776,1465720833,21451,2075,1464851402,21365,9594,1464846035
522,18142,1465463402,1981,19390,1465720855,21456,2089,1464851407,21368,20236,1464846038
798,7058,1465463405,320,27253,1465720859,21462,388,1464851413,21370,17827,1464846040
708,6783,1465463444,305,6943,1465720861,21465,936,1464851416,21371,18813,1464846041
204,6789,1465463445,1450,6794,1465720867,21478,1035,1464851429,21378,16100,1464846048
472,21555,1465465199,762,7505,1465720882,21481,1165,1464851432,21379,11027,1464846049
1451,6817,1465465205,2033,6791,1465720891,21485,1019,1464851436,21387,12673,1464846057
214,6779,1465465209,14,6782,1465720896,21494,669,1464851445,21390,19021,1464846060
1412,6820,1465465213,1598,6859,1465720900,21496,368,1464851447,21408,19280,1464847803
1625,24967,1465465222,1935,6799,1465722600,21499,1130,1464851450,21409,15059,1464847804
368,6792,1465465234,822,22935,1465722607,21500,265,1464851451,21412,13833,1464847807
1248,7058,1465465238,259,9529,1465722639,21501,196,1464851452,21418,12126,1464847813
1212,7726,1465465242,1110,6973,1465722658,21504,968,1464851455,21438,9016,1464849603
1220,6859,1465465253,229,6792,1465722663,21534,1019,1464853215,21439,11368,1464849604
373,6796,1465467039,1400,7028,1465722664,21536,1819,1464853217,21451,15075,1464851402
2058,7505,1465468799,2081,27253,1465722688,21539,319,1464853220,21462,12554,1464851413
1296,7443,1465468804,1627,6784,1465724413,21558,743,1464855002,21472,17990,1464851423
1682,8903,1465468812,1494,6859,1465724430,21568,1366,1464855012,21482,17378,1464851433
1068,6779,1465468849,1548,6776,1465724433,21570,2095,1464855014,21486,18679,1464851437
1157,7028,1465468882,1302,7022,1465724452,21587,252,1464855031,21491,19775,1464851442
814,14146,1465468890,694,6821,1465726203,21589,286,1464855033,21492,12391,1464851443
449,6778,1465468893,1847,6779,1465728011,21591,148,1464855035,21496,19156,1464851447
29,6813,1465468894,214,6779,1465728059,21592,1665,1464855036,21497,19422,1464851448
1124,6779,1465468899,110,6854,1465728060,21594,2034,1464855038,21501,13334,1464851452
2011,6875,1465468905,1204,6776,1465728075,21598,20,1464855042,21521,21339,1464853202
843,6809,1465468912,776,6795,1465728086,21601,1129,1464855045,21528,17476,1464853209
438,6790,1465470612,49,7443,1465728100,21605,1019,1464855049,21531,12693,1464853212
1873,6850,1465470619,200,6813,1465728110,21610,339,1464855054,21539,11376,1464853220
1488,6951,1465472401,1265,6784,1465729817,21613,987,1464855057,21542,19927,1464853223
1883,6779,1465472413,1026,24121,1465729833,21615,1037,1464855059,21561,19052,1464855005
694,6821,1465472417,1058,24372,1465729834,21616,1441,1464855060,21563,11888,1464855007
146,6850,1465472432,996,6984,1465729858,21617,137,1464855061,21566,10615,1464855010
724,6956,1465472437,287,37228,1465729872,21632,1241,1464856804,21569,10998,1464855013
459,6778,1465472438,69,6853,1465729877,21634,198,1464856806,21578,13260,1464855022
341,6780,1465472447,603,17406,1465731617,21640,1349,1464856812,21582,21519,1464855026
294,6783,1465472473,1029,7024,1465731624,21641,1538,1464856813,21587,17187,1464855031
1854,12209,1465476000,501,6795,1465733425,21644,20,1464856816,21590,16039,1464855034
914,6789,1465476001,521,6809,1465735217,21645,1970,1464856817,21604,17769,1464855048
1168,23204,1465476011,1992,39568,1465735219,21647,1,1464856819,21611,19268,1464855055
1933,21555,1465476012,2058,7505,1465735269,21650,319,1464856822,21613,19296,1464855057
1324,6821,1465476014,591,17406,1465735270,21657,230,1464856829,21627,15359,1464856799
194,6785,1465476018,545,6838,1465737044,21677,1879,1464858605,21628,17852,1464856800
1385,7008,1465476037,951,6903,1465737046,21679,1896,1464858607,21630,8517,1464856802
2028,6888,1465476042,1229,7280,1465738804,21686,240,1464858614,21634,8415,1464856806
426,6797,1465476054,137,8205,1465738809,21687,1126,1464858615,21638,12696,1464856810
839,6792,1465476069,298,26541,1465738813,21688,1428,1464858616,21639,14754,1464856811
986,6889,1465476088,922,7212,1465740605,21689,709,1464858617,21642,18563,1464856814
770,18142,1465477801,890,7726,1465740608,21696,1165,1464858624,21647,13718,1464856819
1128,6792,1465477815,562,6811,1465740632,21697,1969,1464858625,21679,11859,1464858607
2084,22551,1465479628,1488,6951,1465740637,21699,148,1464858627,21680,15159,1464858608
131,6974,1465479651,1839,6780,1465740640,21703,294,1464858631,21685,17334,1464858613
2064,7280,1465479665,1178,9079,1465740650,21705,1538,1464858633,21686,8039,1464858614
2016,15383,1465481412,40,6809,1465740652,21707,999,1464858635,21693,15008,1464858621
345,6914,1465481423,1114,6866,1465740655,21708,1127,1464858636,21695,11110,1464858623
606,8474,1465481436,1385,7008,1465740677,21710,1545,1464858638,21696,7818,1464858624
1593,6974,1465485013,985,6925,1465740688,21715,843,1464858643,21701,13611,1464858629
993,19390,1465485026,419,6858,1465740689,21724,1989,1464858652,21704,11304,1464858632
1506,6780,1465485035,1975,6949,1465740690,21725,1969,1464858653,21707,17787,1464858635
904,7505,1465485062,683,6889,1465740700,21732,1482,1464858660,21711,11226,1464858639
792,6779,1465485082,166,7038,1465740701,21733,283,1464858661,21717,14243,1464858645
388,6795,1465486812,1859,34844,1465742407,21736,803,1464858664,21721,9310,1464858649
1237,6819,1465488618,994,15383,1465744201,21744,1428,1464858672,21725,18073,1464858653
1241,6785,1465488625,1606,6780,1465744206,21752,1244,1464860402,21727,21597,1464858655
751,6809,1465488630,1981,19390,1465744219,21759,311,1464860409,21730,18276,1464858658
80,6791,1465488660,131,6974,1465744227,21760,2016,1464860410,21733,8179,1464858661
1110,6973,1465488680,1225,6850,1465744233,21761,1768,1464860411,21736,13606,1464858664
1638,7347,1465488690,254,7024,1465744243,21769,1276,1464860419,21744,15507,1464858672
533,6791,1465490400,102,18939,1465744252,21827,419,1464864013,21749,16589,1464860399
146,6850,1465490401,1545,6984,1465744256,21829,241,1464864015,21771,17339,1464860421
615,6777,1465490402,1972,6789,1465744260,21835,1989,1464865799,21793,16803,1464862206
298,26541,1465490430,1452,6891,1465744272,21836,1169,1464865800,21794,16552,1464862207
1503,6792,1465490446,108,6809,1465746013,21838,1296,1464865802,21806,9700,1464862219
834,6819,1465490450,1136,6859,1465746033,21842,1865,1464865806,21807,19951,1464862220
2041,6922,1465490461,534,30251,1465746059,21849,621,1464865813,21823,9117,1464864009
1659,6810,1465490467,876,6920,1465746066,21850,131,1464865814,21824,17824,1464864010
136,6795,1465490482,861,6925,1465746105,21851,2093,1464865815,21825,9662,1464864011
1429,6776,1465492205,1032,6779,1465746119,21862,915,1464865826,21827,12558,1464864013
1085,6910,1465492241,963,6850,1465747801,21893,1311,1464865857,21828,13710,1464864014
240,6783,1465492255,280,6956,1465747829,21896,1919,1464865860,21835,19605,1464865799
994,15383,1465492262,582,24121,1465747831,21899,2004,1464865863,21849,20660,1464865813
639,6815,1465492273,1372,6866,1465747844,21901,1019,1464865865,21853,15220,1464865817
63,6784,1465492279,2084,22551,1465747848,21902,20,1464865866,21855,20081,1464865819
822,22935,1465492280,1586,27253,1465747859,21906,1220,1464865870,21856,16472,1464865820
1319,6818,1465495799,712,6850,1465751438,21907,2026,1464865871,21864,16952,1464865828
869,6809,1465495805,1035,6790,1465751476,21924,1854,1464867604,21870,17605,1464865834
648,6781,1465495818,4,6888,1465751478,21925,1475,1464867605,21879,17578,1464865843
776,6795,1465495821,2100,6791,1465751496,21939,1883,1464869402,21886,18862,1464865850
125,6973,1465495825,216,6790,1465751497,21943,502,1464869406,21888,8093,1464865852
908,23919,1465495833,452,6891,1465751505,21947,1991,1464869410,21897,10051,1464865861
1114,6866,1465495844,1118,6850,1465753213,21951,1844,1464869414,21898,15131,1464865862
454,6791,1465497624,131,6974,1465753232,21954,88,1464869417,21899,9873,1464865863
1911,6778,1465497626,642,6920,1465753296,21962,975,1464869425,21900,9660,1464865864
348,27257,1465497633,1907,6813,1465753304,21968,936,1464869431,21901,21882,1464865865
2065,6951,1465497637,63,6784,1465756820,21972,759,1464869435,21902,15752,1464865866
1032,6779,1465497664,2026,7104,1465756832,21984,378,1464871203,21906,17733,1464865870
668,6781,1465497668,1561,6796,1465756833,21985,476,1464871204,21907,21206,1464865871
2033,6791,1465497669,1051,6859,1465756839,21986,1761,1464871205,21911,10149,1464865875
461,6787,1465499406,804,6819,1465756847,21990,1768,1464871209,21921,8256,1464867601
1587,6780,1465499414,792,6779,1465756853,21995,88,1464871214,21922,21609,1464867602
1800,6785,1465499421,1085,6910,1465756857,21998,1254,1464871217,21923,10565,1464867603
1047,6946,1465499430,1975,6949,1465756886,22012,764,1464872999,21938,12487,1464869401
417,6789,1465499440,461,6787,1465756909,22023,69,1464874801,21942,10642,1464869405
1865,6795,1465499448,1124,6779,1465756914,22032,449,1464874810,21949,16352,1464869412
2021,6920,1465499449,1586,27253,1465758608,22034,1665,1464874812,21953,8548,1464869416
1164,12209,1465501231,14,6782,1465758610,22035,1839,1464874813,21956,12311,1464869419
1627,6784,1465501233,226,6811,1465758623,22038,982,1464874816,21965,15791,1464869428
702,6817,1465501267,1120,6903,1465760409,22042,178,1464874820,21969,19925,1464869432
1153,7212,1465501315,250,7028,1465760420,22044,708,1464874822,21970,7591,1464869433
401,6790,1465501321,546,6817,1465762213,22052,1999,1464874830,21984,15234,1464871203
1400,7028,1465503002,319,6857,1465762215,22058,859,1464874836,21991,12613,1464871210
1056,6780,1465503005,1494,6859,1465762224,22059,1672,1464874837,21992,15355,1464871211
1372,6866,1465503006,1673,6818,1465762230,22061,419,1464874839,21994,10540,1464871213
102,18939,1465504815,914,6789,1465764012,22063,1494,1464874841,21995,18773,1464871214
1508,6912,1465504817,1535,6795,1465764023,22068,1935,1464874846,22000,17271,1464871219
759,6857,1465504834,822,22935,1465764034,22071,1378,1464874849,22001,11878,1464871220
603,17406,1465506599,554,6820,1465764041,22072,1741,1464874850,22024,20587,1464874802
545,6838,1465506600,305,6943,1465764045,22073,2047,1464874851,22026,21866,1464874804
1515,6776,1465506611,1482,6787,1465764061,22078,1503,1464874856,22029,10583,1464874807
733,6850,1465506664,1168,23204,1465764087,22080,2093,1464874858,22030,20457,1464874808
230,6853,1465508432,2022,6783,1465764092,22086,286,1464874864,22032,9973,1464874810
589,6889,1465508433,1598,6859,1465764097,22087,1296,1464874865,22038,13685,1464874816
476,6863,1465508447,1318,6910,1465764102,22093,365,1464874871,22041,20123,1464874819
431,6810,1465508460,1272,6777,1465764112,22094,1844,1464874872,22052,17400,1464874830
738,6789,1465510215,294,6783,1465764115,22105,557,1464876599,22053,16855,1464874831
1671,6858,1465510241,686,24372,1465765801,22106,2014,1464876600,22056,13141,1464874834
1484,6790,1465510246,616,15383,1465765803,22107,1200,1464876601,22060,21227,1464874838
1509,6889,1465510249,88,6821,1465765818,22110,500,1464876604,22071,14151,1464874849
341,6780,1465510250,897,7280,1465765822,22111,283,1464876605,22076,17548,1464874854
1428,6984,1465511999,1792,6792,1465765876,22112,1687,1464876606,22077,18550,1464874855
226,6811,1465512001,936,6949,1465765880,22113,412,1464876607,22080,16101,1464874858
1687,6820,1465513802,2023,6850,1465765888,22117,1253,1464876611,22092,13996,1464874870
1844,6956,1465513821,1241,6785,1465765903,22119,1258,1464876613,22112,22062,1464876606
1561,6796,1465513840,1707,6858,1465765911,22121,1441,1464876615,22118,18347,1464876612
1816,6946,1465513842,419,6858,1465767611,22124,294,1464876618,22121,8020,1464876615
554,6820,1465513863,1271,37480,1465767637,22129,1789,1464876623,22124,10498,1464876618
719,6792,1465513878,2083,6783,1465767644,22132,627,1464876626,22129,17634,1464876623
1608,6850,1465513883,401,6790,1465767648,22135,904,1464876629,22130,9614,1464876624
1295,7024,1465513890,1178,9079,1465767651,22142,521,1464876636,22132,21972,1464876626
1929,6800,1465513894,1075,12209,1465767653,22146,69,1464876640,22136,16296,1464876630
631,6789,1465513900,1618,6821,1465769448,22155,797,1464878401,22137,18401,1464876631
2037,6821,1465515616,1300,7008,1465769457,22171,1854,1464878417,22140,9326,1464876634
70,23415,1465515619,1550,6910,1465769464,22181,967,1464880199,22142,15746,1464876636
1344,40690,1465515625,2065,6951,1465769488,22185,1817,1464880203,22144,13723,1464876638
951,6903,1465515637,417,6789,1465769494,22188,240,1464880206,22146,12090,1464876640
428,6886,1465515652,559,6790,1465769503,22189,2047,1464880207,22156,18921,1464878402
438,6790,1465515661,1240,11208,1465771213,22190,759,1464880208,22167,21722,1464878413
1034,6794,1465515669,1012,6875,1465771215,22192,789,1464880210,22168,11808,1464878414
1596,6791,1465517445,1736,6838,1465771233,22194,1,1464880212,22169,16874,1464878415
1618,6821,1465517465,2081,27253,1465771248,22204,661,1464880222,22188,21843,1464880206
1118,6850,1465521015,696,6943,1465771274,22205,1588,1464880223,22192,19206,1464880210
1134,6815,1465521017,1955,6866,1465771303,22209,1800,1464880227,22193,22129,1464880211
630,6785,1465521021,213,6811,1465771314,22210,425,1464880228,22198,19271,1464880216
1854,12209,1465521040,639,6815,1465773005,22212,2004,1464880230,22199,20618,1464880217
513,6785,1465521049,189,6920,1465774841,22216,1768,1464880234,22201,14625,1464880219
894,7726,1465521054,1372,6866,1465774848,22222,1019,1464880240,22205,13879,1464880223
1659,6810,1465522814,545,6838,1465774853,22223,378,1464880241,22206,11322,1464880224
1370,7212,1465522839,753,7726,1465776611,22226,37,1464880244,22209,18628,1464880227
1084,6778,1465522844,1868,6888,1465776628,22228,735,1464880246,22212,8750,1464880230
1035,6790,1465522855,1831,6821,1465776629,22229,554,1464880247,22215,11249,1464880233
2014,8474,1465522882,1254,6819,1465776638,22244,1882,1464882007,22227,11971,1464880245
767,6791,1465524627,497,7038,1465778450,22247,1627,1464882010,22238,8386,1464882001
2066,6799,1465524635,1096,6820,1465780199,22256,1253,1464882019,22239,16995,1464882002
1107,6796,1465524643,1200,6777,1465780209,22258,560,1464882021,22240,16419,1464882003
546,6817,1465526402,521,6809,1465780234,22262,577,1464882025,22248,18619,1464882011
556,6809,1465526408,251,16938,1465780255,22280,257,1464885599,22259,12300,1464882022
1873,6850,1465526409,1036,22935,1465780269,22283,288,1464885602,22260,11025,1464882023
1240,11208,1465526441,915,7104,1465780270,22287,2095,1464885606,22262,18577,1464882025
2035,22551,1465526447,1344,40690,1465780287,22289,834,1464885608,22285,11291,1464885604
483,6779,1465526460,968,6911,1465782005,22293,804,1464885612,22288,19399,1464885607
2067,6784,1465526480,1356,6783,1465782010,22294,828,1464885613,22293,18438,1464885612
712,6850,1465528241,560,6925,1465782022,22298,602,1464885617,22297,14790,1464885616
352,6863,1465528245,1010,6820,1465782023,22306,1302,1464885625,22299,15675,1464885618
110,6854,1465528267,182,37480,1465782026,22311,49,1464885630,22302,12369,1464885621
1087,6797,1465530001,27,34844,1465782037,22325,1671,1464887403,22303,14565,1464885622
1127,7008,1465530007,1285,7007,1465785620,22327,507,1464887405,22310,22066,1464885629
1188,7270,1465530023,751,6809,1465785621,22329,667,1464887407,22311,18059,1464885630
1136,6859,1465530034,994,15383,1465785622,22330,1479,1464887408,22314,19553,1464885633
1362,6984,1465530043,345,6914,1465787403,22335,1204,1464887413,22329,15535,1464887407
1879,6797,1465530053,1882,6925,1465787406,22341,63,1464887419,22330,11311,1464887408
1454,6776,1465530060,1237,6819,1465787448,22346,196,1464887424,22334,10080,1464887412
122,6914,1465530094,1606,6780,1465787452,22360,1488,1464887438,22337,18199,1464887415
1989,6782,1465530105,738,6789,1465787476,22381,1548,1464889205,22341,7830,1464887419
1672,6784,1465531809,1152,6922,1465787481,22383,1955,1464889207,22345,20156,1464887423
648,6781,1465531833,900,40690,1465787496,22389,319,1464889213,22347,11463,1464887425
1482,6787,1465533601,2050,6794,1465789207,22393,1378,1464889217,22360,15495,1464887438
1008,7280,1465533607,170,9529,1465789227,22417,2089,1464889241,22362,15302,1464887440
1253,7058,1465533620,1659,6810,1465789261,22419,131,1464889243,22365,18277,1464887443
1383,6777,1465533621,226,6811,1465789266,22420,286,1464889244,22376,12552,1464889200
1545,6984,1465535407,2028,6888,1465789284,22424,1627,1464889248,22386,8755,1464889210
1070,6911,1465535420,252,6810,1465789292,22427,1573,1464889251,22388,15094,1464889212
262,7022,1465535434,344,22785,1465789297,22428,1366,1464889252,22395,18689,1464889219
485,6951,1465535460,341,6780,1465789303,22430,1258,1464889254,22396,13311,1464889220
751,6809,1465537210,1311,6797,1465790999,22433,1935,1464889257,22406,12775,1464889230
1162,6974,1465537211,2065,6951,1465791018,22464,1120,1464892799,22409,18288,1464889233
2058,7505,1465537223,309,18939,1465791024,22472,1019,1464892807,22416,18166,1464889240
103,6868,1465537233,1256,6785,1465791038,22478,767,1464892813,22418,16588,1464889242
1896,6974,1465537236,402,15383,1465791054,22483,863,1464892818,22435,16108,1464889259
999,6780,1465537264,103,6868,1465791055,22484,1933,1464892819,22448,20388,1464891005
1554,6780,1465537286,1498,6795,1465791100,22486,2034,1464892821,22451,11335,1464891008
616,15383,1465537289,925,7280,1465791101,22488,199,1464892823,22454,7361,1464891011
1168,23204,1465539011,31,6783,1465792805,22490,1379,1464892825,22466,14193,1464892801
1789,6819,1465539018,1058,24372,1465792830,22496,1673,1464892831,22470,10391,1464892805
1385,7008,1465539019,1819,6838,1465792835,22517,719,1464894604,22471,8263,1464892806
104,6795,1465539050,776,6795,1465794604,22524,1769,1464894611,22472,22197,1464892807
985,6925,1465539070,1868,6888,1465794625,22526,1525,1464894613,22474,18353,1464892809
1120,6903,1465540803,2006,6974,1465794628,22542,1598,1464894629,22483,8046,1464892818
1318,6910,1465540810,417,6789,1465794639,22549,1873,1464894636,22488,20795,1464892823
1078,6795,1465542631,1045,7058,1465794642,22550,1285,1464894637,22492,22127,1464892827
1398,6780,1465544403,982,7443,1465794702,22553,556,1464894640,22493,13627,1464892828
1452,6891,1465544424,476,6863,1465794710,22561,1522,1464894648,22497,21890,1464892832
1617,7024,1465544429,615,6777,1465796402,22563,1908,1464894650,22519,17045,1464894606
1688,7024,1465544438,1959,6820,1465796415,22580,419,1464896400,22524,9250,1464894611
576,6922,1465544446,994,15383,1465798227,22606,1126,1464896426,22534,17860,1464894621
368,6792,1465544500,1819,6838,1465798245,22651,1596,1464900001,22535,15716,1464894622
1488,6951,1465546199,792,6779,1465798249,22656,983,1464900006,22543,21059,1464894630
1970,6777,1465546200,1195,6974,1465798260,22657,1882,1464900007,22544,15277,1464894631
513,6785,1465546213,1375,7022,1465800004,22658,904,1464900008,22545,12415,1464894632
1272,6777,1465546223,1929,6800,1465800005,22660,1994,1464900010,22548,15229,1464894635
681,7038,1465546224,1573,6777,1465803610,22664,983,1464900014,22568,11183,1464894655
507,6813,1465546242,1240,11208,1465803618,22672,1192,1464900022,22570,14540,1464894657
352,6863,1465546244,1078,6795,1465803649,22676,2075,1464900026,22581,20368,1464896401
778,6780,1465546248,735,7104,1465803655,22681,1847,1464900031,22584,7648,1464896404
1383,6777,1465546260,838,6889,1465803694,22685,576,1464900035,22587,18977,1464896407
558,7007,1465548001,417,6789,1465803732,22687,987,1464900037,22589,12672,1464896409
9,6776,1465548002,27,34844,1465805401,22700,426,1464901799,22595,20583,1464896415
483,6779,1465548024,1411,6854,1465805404,22701,2004,1464901800,22596,12770,1464896416
1593,6974,1465548039,452,6891,1465805425,22703,969,1464901802,22598,22078,1464896418
259,9529,1465549803,1462,6889,1465805439,22717,1095,1464903603,22601,18250,1464896421
201,6974,1465551604,630,6785,1465805457,22722,97,1464903608,22613,17603,1464896433
1372,6866,1465551631,1525,7028,1465805473,22723,642,1464903609,22627,11409,1464898199
1929,6800,1465553415,1428,6984,1465805485,22724,394,1464903610,22630,18180,1464898202
1990,23415,1465553419,1703,7035,1465805496,22734,2064,1464905399,22631,14317,1464898203
1605,7505,1465555204,545,6838,1465805511,22735,37,1464905400,22635,18202,1464898207
482,6787,1465555222,1953,7104,1465805517,22740,1792,1464907199,22650,12867,1464900000
615,6777,1465555246,812,6859,1465805535,22742,1817,1464907201,22651,16912,1464900001
1362,6984,1465555249,1247,6912,1465807199,22758,507,1464909003,22652,17391,1464900002
1521,6794,1465557000,576,6922,1465807201,22762,194,1464909007,22654,8303,1464900004
371,7104,1465557010,673,24372,1465807209,22765,1817,1464909010,22660,18487,1464900010
425,7443,1465557016,1902,6785,1465807228,22766,63,1464909011,22662,18761,1464900012
472,21555,1465557040,1295,7024,1465807231,22768,516,1464909013,22667,17095,1464900017
1008,7280,1465557047,1933,21555,1465807234,22770,1709,1464909015,22672,21163,1464900022
1817,7058,1465558799,1955,6866,1465807261,22774,1129,1464909019,22678,12539,1464900028
492,16274,1465558817,1370,7212,1465807262,22778,967,1464909023,22687,14286,1464900037
1316,12209,1465558819,162,8205,1465810800,22779,645,1464909024,22691,15379,1464900041
547,7726,1465558824,489,7022,1465810801,22783,582,1464909028,22701,20251,1464901800
1509,6889,1465558892,1627,6784,1465810839,22790,1672,1464909035,22716,20766,1464903602
1212,7726,1465558897,2041,6922,1465810844,22807,283,1464909052,22762,20388,1464909007
1462,6889,1465558899,505,7212,1465810870,22811,804,1464909056,22768,14755,1464909013
1914,6819,1465560601,1,7024,1465812617,22813,1638,1464909058,22776,15427,1464909021
1107,6796,1465560630,2023,6850,1465812631,22816,194,1464909061,22790,15986,1464909035
563,6789,1465562407,175,23415,1465812642,22819,2026,1464909064,22794,20620,1464909039
606,8474,1465562413,69,6853,1465812659,22823,1816,1464909068,22806,14744,1464909051
645,11208,1465562416,917,6863,1465812665,22824,1975,1464909069,22809,6872,1464909054
391,6809,1465562435,449,6778,1465812676,22827,336,1464909072,22815,18750,1464909060
1753,6791,1465564202,1970,6777,1465812691,22830,294,1464909075,22817,10501,1464909062
88,6821,1465564205,329,6914,1465812699,22847,1970,1464910799,22818,22420,1464909063
557,6853,1465564223,208,6858,1465812710,22856,792,1464910808,22823,18029,1464909068
230,6853,1465564231,204,6789,1465814403,22858,137,1464910810,22827,16068,1464909072
1579,6790,1465564233,502,6799,1465814417,22866,1302,1464910818,22829,8768,1464909074
545,6838,1465564243,740,6778,1465814433,22869,1883,1464910821,22832,13728,1464909077
955,7104,1465564304,1240,11208,1465816213,22871,1933,1464910823,22833,21751,1464909078
1256,6785,1465566007,1166,6790,1465816238,22875,1268,1464910827,22852,21108,1464910804
90,7008,1465566009,1599,6782,1465816256,22876,667,1464910828,22862,14040,1464910814
31,6783,1465566021,301,9671,1465816271,22887,1037,1464912599,22864,8431,1464910816
1788,6925,1465566039,1479,6794,1465816281,22891,419,1464912603,22865,15850,1464910817
110,6854,1465566046,1285,7007,1465818004,22900,513,1464912612,22866,14904,1464910818
1583,18939,1465567832,894,7726,1465818009,22902,277,1464912614,22868,12796,1464910820
694,6821,1465567848,108,6809,1465818020,22904,1335,1464912616,22874,16636,1464910826
430,24967,1465569607,44,6853,1465818028,22906,1959,1464912618,22875,8185,1464910827
311,6866,1465569624,2006,6974,1465818042,22907,853,1464912619,22876,10498,1464910828
971,6858,1465569652,986,6889,1465818047,22910,1598,1464912622,22887,10904,1464912599
1398,6780,1465569655,1994,6858,1465818052,22921,1703,1464914401,22890,12132,1464912602
450,6795,1465569657,1608,6850,1465819799,22923,126,1464914403,22894,17922,1464912606
241,7022,1465569682,1029,7024,1465819800,22930,2050,1464914410,22895,15131,1464912607
996,6984,1465571400,1120,6903,1465819825,22936,1276,1464914416,22903,12075,1464912615
560,6925,1465571402,1225,6850,1465819870,22939,2064,1464914419,22909,9547,1464912621
1225,6850,1465571431,1788,6925,1465819884,22940,288,1464914420,22926,22451,1464914406
